ダウンロードした時刻：2020/02/05 13:20:47

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),日照時間(時間),日照時間(時間),日照時間(時間),日照時間(時間),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm)
,,,,,,,,,,,,,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,現象なし情報,品質情報,均質番号,,現象なし情報,品質情報,均質番号,,現象なし情報,品質情報,均質番号
1999,12,12,2.9,8,1,4.6,8,1,1.2,8,1,0,1,8,1,0,0,8,1,0,0,8,1
1999,12,13,3.9,8,1,6.0,8,1,1.4,8,1,0,1,8,1,0,0,8,1,0,0,8,1
1999,12,14,3.3,8,1,5.4,8,1,0.3,8,1,0.5,0,8,1,1,0,8,1,0,0,8,1
1999,12,15,0.3,8,1,3.4,8,1,-1.7,8,1,2.2,0,8,1,0,0,8,1,0,0,8,1
1999,12,16,1.1,8,1,3.8,8,1,-0.9,8,1,0,1,8,1,0,0,8,1,0,0,8,1
1999,12,17,2.5,8,1,5.1,8,1,0.6,8,1,0.3,0,8,1,0,0,8,1,0,0,8,1
1999,12,18,3.2,8,1,4.7,8,1,1.0,8,1,0,1,8,1,0,0,8,1,0,1,8,1
1999,12,19,2.3,8,1,4.4,8,1,-0.4,8,1,0,1,8,1,1,0,8,1,10,0,8,1
1999,12,20,0.2,8,1,2.1,8,1,-0.9,8,1,1.0,0,8,1,16,0,8,1,13,0,8,1
1999,12,21,1.8,8,1,5.8,8,1,-0.2,8,1,0.4,0,8,1,8,0,8,1,16,0,8,1
1999,12,22,2.6,8,1,4.8,8,1,0.2,8,1,0.7,0,8,1,3,0,8,1,7,0,8,1
1999,12,23,2.9,8,1,5.1,8,1,1.0,8,1,2.8,0,8,1,1,0,8,1,6,0,8,1
1999,12,24,3.2,8,1,6.7,8,1,0.9,8,1,3.0,0,8,1,0,0,8,1,3,0,8,1
1999,12,25,5.5,8,1,7.9,8,1,1.1,8,1,0.2,0,8,1,0,0,8,1,1,0,8,1
1999,12,26,4.5,8,1,6.3,8,1,3.1,8,1,1.5,0,8,1,0,0,8,1,0,1,8,1
1999,12,27,4.5,8,1,6.7,8,1,2.3,8,1,0.7,0,8,1,0,0,8,1,0,1,8,1
1999,12,28,7.0,8,1,11.7,8,1,2.9,8,1,0.4,0,8,1,0,1,8,1,0,1,8,1
1999,12,29,7.1,8,1,10.1,8,1,1.9,8,1,4.7,0,8,1,0,1,8,1,0,1,8,1
1999,12,30,2.1,8,1,5.5,8,1,-0.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1
1999,12,31,2.4,8,1,6.7,8,1,-0.6,8,1,4.1,0,8,1,0,1,8,1,0,1,8,1
2000,1,1,4.1,8,1,5.9,8,1,1.7,8,1,0.8,0,8,1,0,0,8,1,0,1,8,1
2000,1,2,3.8,8,1,5.6,8,1,2.7,8,1,2.6,0,8,1,0,0,8,1,0,1,8,1
2000,1,3,5.4,8,1,8.8,8,1,2.8,8,1,0.6,0,8,1,0,0,8,1,0,1,8,1
2000,1,4,6.0,8,1,7.5,8,1,4.0,8,1,0.4,0,8,1,0,0,8,1,0,1,8,1
2000,1,5,4.8,8,1,7.6,8,1,2.9,8,1,0.1,0,8,1,0,0,8,1,0,1,8,1
2000,1,6,7.0,8,1,9.5,8,1,2.5,8,1,1.7,0,8,1,0,1,8,1,0,1,8,1
2000,1,7,6.9,8,1,10.2,8,1,4.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2000,1,8,5.0,8,1,7.7,8,1,2.9,8,1,0.4,0,8,1,0,0,8,1,0,1,8,1
2000,1,9,4.2,8,1,5.6,8,1,2.6,8,1,0.2,0,8,1,0,1,8,1,0,1,8,1
2000,1,10,5.4,8,1,9.9,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2000,1,11,1.9,8,1,3.5,8,1,0.4,8,1,0,1,8,1,1,0,8,1,0,0,8,1
2000,1,12,2.8,8,1,4.5,8,1,0.9,8,1,5.3,0,8,1,0,0,8,1,0,1,8,1
2000,1,13,5.5,8,1,8.5,8,1,2.4,8,1,0.3,0,8,1,0,1,8,1,0,1,8,1
2000,1,14,7.2,8,1,10.9,8,1,4.8,8,1,0.9,0,8,1,0,1,8,1,0,1,8,1
2000,1,15,4.0,8,1,6.5,8,1,1.9,8,1,0.1,0,8,1,0,0,8,1,0,1,8,1
2000,1,16,3.9,8,1,7.2,8,1,1.6,8,1,0.6,0,8,1,0,1,8,1,0,1,8,1
2000,1,17,3.7,8,1,6.8,8,1,2.7,8,1,1.7,0,8,1,0,1,8,1,0,1,8,1
2000,1,18,3.1,8,1,4.2,8,1,1.2,8,1,0.1,0,8,1,0,0,8,1,0,1,8,1
2000,1,19,3.6,8,1,8.4,8,1,-0.8,8,1,8.0,0,8,1,0,0,8,1,0,1,8,1
2000,1,20,3.6,8,1,7.1,8,1,0.7,8,1,0.8,0,8,1,0,0,8,1,0,0,8,1
2000,1,21,1.2,8,1,3.2,8,1,-2.6,8,1,0.7,0,8,1,2,0,8,1,0,0,8,1
2000,1,22,1.1,8,1,3.4,8,1,-2.0,8,1,0.1,0,8,1,0,0,8,1,0,0,8,1
2000,1,23,2.8,8,1,6.6,8,1,-0.7,8,1,2.9,0,8,1,0,0,8,1,0,0,8,1
2000,1,24,2.2,8,1,4.7,8,1,-0.2,8,1,0,1,8,1,5,0,8,1,6,0,8,1
2000,1,25,-1.6,8,1,0.1,8,1,-4.0,8,1,0.5,0,8,1,4,0,8,1,5,0,8,1
2000,1,26,-2.3,8,1,-0.2,8,1,-4.0,8,1,0.1,0,8,1,18,0,8,1,22,0,8,1
2000,1,27,-2.7,8,1,-0.7,8,1,-5.6,8,1,3.3,0,8,1,8,0,8,1,21,0,8,1
2000,1,28,2.5,8,1,4.8,8,1,-3.1,8,1,0.6,0,8,1,4,0,8,1,20,0,8,1
2000,1,29,3.6,8,1,7.4,8,1,-0.6,8,1,2.1,0,8,1,0,0,8,1,13,0,8,1
2000,1,30,3.0,8,1,7.2,8,1,-0.3,8,1,0.3,0,8,1,0,0,8,1,5,0,8,1
2000,1,31,1.0,8,1,3.1,8,1,-0.8,8,1,0.5,0,8,1,6,0,8,1,7,0,8,1
2000,2,1,2.8,8,1,5.3,8,1,-0.9,8,1,0,1,8,1,2,0,8,1,9,0,8,1
2000,2,2,4.3,8,1,6.5,8,1,1.3,8,1,0.2,0,8,1,0,0,8,1,4,0,8,1
2000,2,3,4.6,8,1,7.0,8,1,1.5,8,1,1.0,0,8,1,0,0,8,1,0,0,8,1
2000,2,4,3.5,8,1,5.8,8,1,-0.5,8,1,3.0,0,8,1,0,0,8,1,0,1,8,1
2000,2,5,5.2,8,1,7.1,8,1,3.4,8,1,3.4,0,8,1,0,0,8,1,0,1,8,1
2000,2,6,3.7,8,1,6.7,8,1,1.3,8,1,0.7,0,8,1,0,0,8,1,0,1,8,1
2000,2,7,4.8,8,1,8.3,8,1,1.4,8,1,1.4,0,8,1,0,0,8,1,0,1,8,1
2000,2,8,3.8,8,1,7.6,8,1,0.9,8,1,2.4,0,8,1,0,0,8,1,0,1,8,1
2000,2,9,1.5,8,1,3.2,8,1,-0.9,8,1,0.2,0,8,1,3,0,8,1,3,0,8,1
2000,2,10,1.9,8,1,4.5,8,1,-1.5,8,1,0.3,0,8,1,10,0,8,1,10,0,8,1
2000,2,11,2.5,8,1,4.8,8,1,0.4,8,1,0,1,8,1,0,0,8,1,6,0,8,1
2000,2,12,3.6,8,1,7.0,8,1,0.6,8,1,1.1,0,8,1,0,0,8,1,2,0,8,1
2000,2,13,1.7,8,1,2.9,8,1,-0.8,8,1,0.2,0,8,1,0,0,8,1,0,0,8,1
2000,2,14,3.5,8,1,6.2,8,1,1.4,8,1,2.8,0,8,1,0,0,8,1,0,1,8,1
2000,2,15,0.1,8,1,3.4,8,1,-3.6,8,1,0.2,0,8,1,2,0,8,1,2,0,8,1
2000,2,16,-1.9,8,1,-0.4,8,1,-4.1,8,1,0.5,0,8,1,1,0,8,1,3,0,8,1
2000,2,17,-0.6,8,1,1.9,8,1,-2.7,8,1,3.5,0,8,1,11,0,8,1,9,0,8,1
2000,2,18,0.6,8,1,3.0,8,1,-1.6,8,1,2.7,0,8,1,7,0,8,1,11,0,8,1
2000,2,19,1.2,8,1,4.0,8,1,-0.7,8,1,2.0,0,8,1,4,0,8,1,11,0,8,1
2000,2,20,1.5,8,1,5.2,8,1,-1.6,8,1,0.6,0,8,1,0,0,8,1,9,0,8,1
2000,2,21,0.2,8,1,2.8,8,1,-2.0,8,1,1.5,0,8,1,4,0,8,1,9,0,8,1
2000,2,22,-0.3,8,1,1.7,8,1,-2.3,8,1,2.2,0,8,1,2,0,8,1,9,0,8,1
2000,2,23,0.1,8,1,3.3,8,1,-1.9,8,1,1.7,0,8,1,4,0,8,1,13,0,8,1
2000,2,24,-0.2,8,1,3.4,8,1,-3.6,8,1,0.1,0,8,1,4,0,8,1,14,0,8,1
2000,2,25,-0.7,8,1,0.8,8,1,-3.1,8,1,1.4,0,8,1,4,0,8,1,14,0,8,1
2000,2,26,0.2,8,1,2.2,8,1,-1.8,8,1,1.7,0,8,1,5,0,8,1,19,0,8,1
2000,2,27,0.1,8,1,3.3,8,1,-3.7,8,1,1.5,0,8,1,2,0,8,1,15,0,8,1
2000,2,28,0.4,8,1,2.7,8,1,-1.7,8,1,0,1,8,1,12,0,8,1,24,0,8,1
2000,2,29,0.1,8,1,3.0,8,1,-2.5,8,1,0.8,0,8,1,4,0,8,1,23,0,8,1
2000,12,1,4.5,8,1,8.2,8,1,1.9,8,1,4.3,0,8,1,0,0,8,1,0,1,8,1
2000,12,2,4.8,8,1,10.2,8,1,0.4,8,1,8.4,0,8,1,0,0,8,1,0,1,8,1
2000,12,3,6.8,8,1,11.4,8,1,4.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2000,12,4,3.8,8,1,5.6,8,1,2.0,8,1,0.1,0,8,1,0,0,8,1,0,1,8,1
2000,12,5,5.5,8,1,12.0,8,1,0.8,8,1,0.3,0,8,1,0,0,8,1,0,1,8,1
2000,12,6,2.3,8,1,4.9,8,1,-1.2,8,1,0.1,0,8,1,0,0,8,1,0,0,8,1
2000,12,7,2.9,8,1,6.7,8,1,-1.0,8,1,2.7,0,8,1,1,0,8,1,2,0,8,1
2000,12,8,5.5,8,1,9.0,8,1,1.1,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2000,12,9,6.2,8,1,9.7,8,1,3.5,8,1,0.8,0,8,1,0,1,8,1,0,1,8,1
2000,12,10,6.9,8,1,14.0,8,1,2.6,8,1,0.2,0,8,1,0,1,8,1,0,1,8,1
2000,12,11,1.0,8,1,4.2,8,1,-2.3,8,1,0,1,8,1,0,0,8,1,0,0,8,1
2000,12,12,-0.1,8,1,2.2,8,1,-2.4,8,1,0.1,0,8,1,4,0,8,1,3,0,8,1
2000,12,13,3.0,8,1,4.2,8,1,0.5,8,1,0,1,8,1,0,0,8,1,5,0,8,1
2000,12,14,1.7,8,1,4.6,8,1,-0.4,8,1,0.1,0,8,1,0,0,8,1,1,0,8,1
2000,12,15,5.9,8,1,10.9,8,1,1.9,8,1,2.9,0,8,1,0,0,8,1,0,1,8,1
2000,12,16,6.9,8,1,12.2,8,1,2.5,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2000,12,17,2.8,8,1,5.5,8,1,-1.4,8,1,0.5,0,8,1,0,0,8,1,0,1,8,1
2000,12,18,3.4,8,1,9.7,8,1,-1.5,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1
2000,12,19,8.1,8,1,13.5,8,1,4.6,8,1,0.4,0,8,1,0,0,8,1,0,1,8,1
2000,12,20,6.4,8,1,8.7,8,1,4.0,8,1,0.9,0,8,1,0,1,8,1,0,1,8,1
2000,12,21,5.9,8,1,9.8,8,1,2.1,8,1,0.9,0,8,1,0,0,8,1,0,1,8,1
2000,12,22,3.4,8,1,5.9,8,1,1.1,8,1,6.6,0,8,1,0,0,8,1,0,1,8,1
2000,12,23,6.5,8,1,11.5,8,1,2.1,8,1,8.9,0,8,1,0,1,8,1,0,1,8,1
2000,12,24,4.6,8,1,10.1,8,1,0.5,8,1,0.1,0,8,1,0,0,8,1,0,1,8,1
2000,12,25,0.2,8,1,2.6,8,1,-1.9,8,1,0.7,0,8,1,13,0,8,1,10,0,4,1
2000,12,26,-1.9,8,1,-0.2,8,1,-3.8,8,1,0.2,0,8,1,9,0,8,1,9,0,8,1
2000,12,27,1.1,8,1,2.8,8,1,-1.0,8,1,0.4,0,8,1,5,0,8,1,9,0,8,1
2000,12,28,2.5,8,1,4.0,8,1,0.8,8,1,0.1,0,8,1,2,0,8,1,13,0,8,1
2000,12,29,1.5,8,1,2.7,8,1,-0.3,8,1,0.1,0,8,1,3,0,8,1,8,0,8,1
2000,12,30,2.0,8,1,4.8,8,1,-2.5,8,1,3.1,0,8,1,0,0,8,1,8,0,8,1
2000,12,31,4.1,8,1,7.5,8,1,0.4,8,1,0,1,8,1,0,1,8,1,5,0,8,1
2001,1,1,2.7,8,1,6.0,8,1,0.7,8,1,0.2,0,8,1,1,0,8,1,0,0,8,1
2001,1,2,1.8,8,1,4.7,8,1,0.2,8,1,0,1,8,1,11,0,8,1,10,0,8,1
2001,1,3,0.7,8,1,2.6,8,1,-1.3,8,1,0,1,8,1,1,0,8,1,10,0,8,1
2001,1,4,0.7,8,1,2.8,8,1,-1.5,8,1,1.8,0,8,1,3,0,8,1,11,0,8,1
2001,1,5,1.4,8,1,4.1,8,1,-0.8,8,1,0.2,0,8,1,9,0,8,1,16,0,8,1
2001,1,6,0.3,8,1,2.1,8,1,-1.5,8,1,0.7,0,8,1,7,0,8,1,18,0,8,1
2001,1,7,-0.1,8,1,0.8,8,1,-1.0,8,1,0,1,8,1,1,0,8,1,18,0,8,1
2001,1,8,0.7,8,1,1.3,8,1,-0.2,8,1,0,1,8,1,7,0,8,1,23,0,8,1
2001,1,9,1.0,8,1,3.5,8,1,-2.5,8,1,4.5,0,8,1,0,0,8,1,20,0,8,1
2001,1,10,3.7,8,1,8.5,8,1,0.2,8,1,0,1,8,1,0,0,8,1,16,0,8,1
2001,1,11,1.0,8,1,7.2,8,1,-3.9,8,1,1.9,0,8,1,0,0,8,1,8,0,8,1
2001,1,12,-2.6,8,1,-1.3,8,1,-4.5,8,1,0.3,0,8,1,1,0,8,1,7,0,8,1
2001,1,13,-3.5,8,1,-1.9,8,1,-6.3,8,1,0,1,8,1,16,0,8,1,23,0,4,1
2001,1,14,-4.1,8,1,-1.4,8,1,-7.7,8,1,0.1,0,8,1,9,0,8,1,24,0,4,1
2001,1,15,-1.3,8,1,0.4,8,1,-3.5,8,1,0.7,0,8,1,3,0,8,1,23,0,8,1
2001,1,16,-1.9,8,1,-0.1,8,1,-3.8,8,1,0.5,0,8,1,15,0,8,1,26,0,8,1
2001,1,17,-1.7,8,1,-0.2,8,1,-3.5,8,1,0.7,0,8,1,13,0,8,1,29,0,8,1
2001,1,18,-1.5,8,1,0.4,8,1,-2.5,8,1,0,1,8,1,17,0,8,1,37,0,8,1
2001,1,19,-1.7,8,1,0.8,8,1,-4.0,8,1,0.7,0,8,1,2,0,8,1,34,0,8,1
2001,1,20,-0.8,8,1,1.6,8,1,-4.0,8,1,0,1,8,1,3,0,8,1,35,0,8,1
2001,1,21,2.0,8,1,5.3,8,1,-0.4,8,1,2.8,0,8,1,0,0,8,1,31,0,8,1
2001,1,22,1.3,8,1,2.5,8,1,0.0,8,1,3.7,0,8,1,0,0,8,1,20,0,8,1
2001,1,23,0.7,8,1,2.2,8,1,-1.3,8,1,0,1,8,1,1,0,8,1,20,0,8,1
2001,1,24,0.4,8,1,2.8,8,1,-1.4,8,1,0.7,0,8,1,1,0,8,1,19,0,8,1
2001,1,25,1.3,8,1,4.8,8,1,-1.5,8,1,1.3,0,8,1,0,0,8,1,17,0,8,1
2001,1,26,1.4,8,1,3.5,8,1,-0.2,8,1,6.0,0,8,1,0,0,8,1,15,0,8,1
2001,1,27,0.6,8,1,2.4,8,1,-0.3,8,1,0,1,8,1,1,0,8,1,13,0,8,1
2001,1,28,2.9,8,1,5.7,8,1,0.4,8,1,0.7,0,8,1,0,0,8,1,14,0,8,1
2001,1,29,1.8,8,1,3.5,8,1,0.0,8,1,0.8,0,8,1,1,0,8,1,13,0,8,1
2001,1,30,1.1,8,1,3.8,8,1,-1.4,8,1,1.8,0,8,1,5,0,8,1,19,0,8,1
2001,1,31,1.2,8,1,3.0,8,1,-0.1,8,1,0.8,0,8,1,0,0,8,1,11,0,8,1
2001,2,1,2.6,8,1,6.1,8,1,-0.3,8,1,0,1,8,1,0,0,8,1,10,0,8,1
2001,2,2,-1.7,8,1,0.6,8,1,-2.8,8,1,0,1,8,1,0,0,8,1,9,0,8,1
2001,2,3,-1.5,8,1,1.7,8,1,-3.9,8,1,0.3,0,8,1,2,0,8,1,10,0,8,1
2001,2,4,-1.2,8,1,0.1,8,1,-3.2,8,1,0.6,0,8,1,0,0,8,1,11,0,8,1
2001,2,5,0.7,8,1,5.2,8,1,-2.8,8,1,4.4,0,8,1,1,0,8,1,14,0,8,1
2001,2,6,1.4,8,1,3.7,8,1,-0.8,8,1,0,1,8,1,0,0,8,1,7,0,8,1
2001,2,7,-0.3,8,1,1.5,8,1,-3.1,8,1,1.6,0,8,1,0,0,8,1,5,0,8,1
2001,2,8,-0.7,8,1,1.2,8,1,-2.5,8,1,0.6,0,8,1,2,0,8,1,6,0,8,1
2001,2,9,0.6,8,1,4.5,8,1,-3.5,8,1,3.9,0,8,1,0,0,8,1,6,0,8,1
2001,2,10,0.4,8,1,3.7,8,1,-2.6,8,1,0,1,8,1,3,0,8,1,6,0,8,1
2001,2,11,-2.8,8,1,-1.3,8,1,-4.4,8,1,0,1,8,1,24,0,8,1,30,0,8,1
2001,2,12,-1.8,8,1,-0.2,8,1,-4.5,8,1,0.9,0,8,1,0,0,8,1,18,0,8,1
2001,2,13,-1.3,8,1,0.1,8,1,-2.6,8,1,0.3,0,8,1,0,0,8,1,15,0,8,1
2001,2,14,-2.4,8,1,-0.5,8,1,-4.5,8,1,0.6,0,8,1,1,0,8,1,14,0,8,1
2001,2,15,-1.3,8,1,1.4,8,1,-3.6,8,1,2.3,0,8,1,3,0,8,1,13,0,8,1
2001,2,16,-1.0,8,1,1.3,8,1,-2.8,8,1,0.1,0,8,1,16,0,8,1,24,0,8,1
2001,2,17,0.7,8,1,3.3,8,1,-2.3,8,1,0.9,0,8,1,2,0,8,1,24,0,8,1
2001,2,18,4.7,8,1,6.1,8,1,2.0,8,1,0,1,8,1,0,0,8,1,20,0,8,1
2001,2,19,2.0,8,1,4.9,8,1,-0.5,8,1,0.8,0,8,1,0,0,8,1,9,0,8,1
2001,2,20,1.5,8,1,3.9,8,1,-1.0,8,1,0.9,0,8,1,0,0,8,1,8,0,8,1
2001,2,21,3.3,8,1,10.1,8,1,-3.6,8,1,6.8,0,8,1,0,0,8,1,7,0,8,1
2001,2,22,7.2,8,1,9.8,8,1,3.2,8,1,7.4,0,8,1,0,1,8,1,3,0,8,1
2001,2,23,5.8,8,1,9.7,8,1,1.0,8,1,1.0,0,8,1,0,0,8,1,0,1,8,1
2001,2,24,0.6,8,1,1.4,8,1,-0.4,8,1,0,1,8,1,8,0,8,1,6,0,8,1
2001,2,25,-0.6,8,1,1.4,8,1,-3.7,8,1,2.2,0,8,1,7,0,8,1,12,0,8,1
2001,2,26,0.5,8,1,3.1,8,1,-3.1,8,1,2.0,0,8,1,5,0,8,1,13,0,8,1
2001,2,27,4.4,8,1,7.8,8,1,0.9,8,1,3.6,0,8,1,0,0,8,1,10,0,8,1
2001,2,28,4.7,8,1,7.8,8,1,1.1,8,1,0,1,8,1,0,1,8,1,1,0,8,1
2001,3,1,3.7,8,1,6.8,8,1,0.7,8,1,0.4,0,8,1,0,1,8,1,0,1,8,1
2001,12,1,5.6,8,1,8.6,8,1,3.2,8,1,0.3,0,8,1,0,0,8,1,0,1,8,1
2001,12,2,4.6,8,1,8.1,8,1,0.5,8,1,2.7,0,8,1,0,0,8,1,0,1,8,1
2001,12,3,6.7,8,1,11.8,8,1,1.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2001,12,4,4.7,8,1,7.6,8,1,0.7,8,1,0.1,0,8,1,0,0,8,1,0,1,8,1
2001,12,5,3.9,8,1,5.8,8,1,1.4,8,1,0.8,0,8,1,0,0,8,1,0,1,8,1
2001,12,6,4.4,8,1,8.1,8,1,2.1,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2001,12,7,4.3,8,1,6.0,8,1,1.9,8,1,1.8,0,8,1,0,0,8,1,0,1,8,1
2001,12,8,4.1,8,1,5.7,8,1,1.5,8,1,1.5,0,8,1,0,0,8,1,0,1,8,1
2001,12,9,4.0,8,1,5.4,8,1,1.8,8,1,0.3,0,8,1,0,0,8,1,0,1,8,1
2001,12,10,1.9,8,1,3.6,8,1,-0.6,8,1,0.4,0,8,1,4,0,8,1,5,0,8,1
2001,12,11,2.4,8,1,3.9,8,1,-1.1,8,1,1.8,0,8,1,6,0,8,1,8,0,8,1
2001,12,12,4.1,8,1,7.1,8,1,1.1,8,1,3.1,0,8,1,0,0,8,1,5,0,8,1
2001,12,13,5.0,8,1,9.4,8,1,1.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2001,12,14,1.5,8,1,4.3,8,1,0.2,8,1,0,1,8,1,10,0,8,1,9,0,8,1
2001,12,15,1.4,8,1,2.4,8,1,-0.6,8,1,0.3,0,8,1,2,0,8,1,8,0,8,1
2001,12,16,2.2,8,1,3.6,8,1,0.1,8,1,0,1,8,1,2,0,8,1,6,0,8,1
2001,12,17,1.2,8,1,2.8,8,1,0.0,8,1,0,1,8,1,12,0,8,1,14,0,8,1
2001,12,18,2.2,8,1,3.1,8,1,0.9,8,1,1.0,0,8,1,1,0,8,1,13,0,8,1
2001,12,19,2.0,8,1,3.2,8,1,-0.3,8,1,0.8,0,8,1,2,0,8,1,10,0,8,1
2001,12,20,2.9,8,1,4.4,8,1,0.4,8,1,0.8,0,8,1,1,0,8,1,10,0,8,1
2001,12,21,3.0,8,1,5.6,8,1,1.3,8,1,0,1,8,1,0,0,8,1,8,0,8,1
2001,12,22,3.6,8,1,5.6,8,1,2.4,8,1,0,1,8,1,0,0,8,1,3,0,8,1
2001,12,23,2.3,8,1,4.7,8,1,0.5,8,1,1.5,0,8,1,3,0,8,1,1,0,8,1
2001,12,24,2.9,8,1,5.8,8,1,1.1,8,1,3.1,0,8,1,0,0,8,1,1,0,8,1
2001,12,25,1.5,8,1,5.9,8,1,-1.8,8,1,7.5,0,8,1,0,0,8,1,0,1,8,1
2001,12,26,2.3,8,1,6.0,8,1,-1.5,8,1,2.5,0,8,1,0,0,8,1,0,1,8,1
2001,12,27,3.4,8,1,5.6,8,1,1.4,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2001,12,28,1.9,8,1,4.2,8,1,-0.3,8,1,0,1,8,1,4,0,8,1,5,0,8,1
2001,12,29,3.3,8,1,5.8,8,1,0.9,8,1,5.0,0,8,1,0,0,8,1,2,0,8,1
2001,12,30,3.2,8,1,5.9,8,1,0.0,8,1,0,1,8,1,0,0,8,1,0,0,8,1
2001,12,31,1.6,8,1,3.1,8,1,-1.0,8,1,1.2,0,8,1,2,0,8,1,2,0,8,1
2002,1,1,2.8,8,1,9.2,8,1,-0.1,8,1,0,1,8,1,0,0,8,1,1,0,8,1
2002,1,2,-0.4,8,1,2.0,8,1,-3.3,8,1,0,1,8,1,11,0,8,1,11,0,8,1
2002,1,3,0.8,8,1,2.8,8,1,-2.3,8,1,1.1,0,8,1,10,0,8,1,12,0,8,1
2002,1,4,1.5,8,1,3.9,8,1,0.4,8,1,0,1,8,1,8,0,8,1,12,0,8,1
2002,1,5,1.8,8,1,4.4,8,1,0.0,8,1,0.3,0,8,1,2,0,8,1,11,0,8,1
2002,1,6,0.7,8,1,4.5,8,1,-2.5,8,1,3.0,0,8,1,2,0,8,1,11,0,8,1
2002,1,7,1.0,8,1,6.1,8,1,-4.1,8,1,6.3,0,8,1,0,0,8,1,11,0,8,1
2002,1,8,3.8,8,1,6.6,8,1,2.0,8,1,0,1,8,1,0,0,8,1,10,0,8,1
2002,1,9,2.5,8,1,4.3,8,1,0.4,8,1,0,1,8,1,2,0,8,1,5,0,8,1
2002,1,10,3.7,8,1,5.7,8,1,1.4,8,1,0,1,8,1,0,0,8,1,6,0,8,1
2002,1,11,4.0,8,1,6.7,8,1,1.7,8,1,0.6,0,8,1,0,0,8,1,1,0,8,1
2002,1,12,6.4,8,1,10.3,8,1,4.3,8,1,1.4,0,8,1,0,0,8,1,0,1,8,1
2002,1,13,4.6,8,1,6.5,8,1,1.6,8,1,0.2,0,8,1,0,1,8,1,0,1,8,1
2002,1,14,2.4,8,1,4.9,8,1,0.8,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1
2002,1,15,5.4,8,1,11.5,8,1,0.5,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2002,1,16,3.2,8,1,7.5,8,1,0.6,8,1,0,1,8,1,1,0,8,1,1,0,8,1
2002,1,17,2.9,8,1,5.0,8,1,1.0,8,1,1.3,0,8,1,0,0,8,1,1,0,8,1
2002,1,18,2.6,8,1,4.2,8,1,1.1,8,1,0,1,8,1,1,0,8,1,1,0,8,1
2002,1,19,2.1,8,1,5.2,8,1,-2.2,8,1,1.7,0,8,1,0,0,8,1,0,0,8,1
2002,1,20,1.4,8,1,5.8,8,1,-4.1,8,1,8.7,0,8,1,0,1,8,1,0,1,8,1
2002,1,21,8.2,8,1,11.4,8,1,4.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1
2002,1,22,5.3,8,1,8.5,8,1,1.5,8,1,0.2,0,8,1,0,0,8,1,0,1,8,1
2002,1,23,3.2,8,1,5.1,8,1,1.0,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2002,1,24,2.7,8,1,4.1,8,1,1.1,8,1,0.7,0,8,1,0,0,8,1,0,0,8,1
2002,1,25,2.0,8,1,3.6,8,1,-0.1,8,1,3.0,0,8,1,1,0,8,1,1,0,8,1
2002,1,26,3.1,8,1,5.8,8,1,0.3,8,1,5.5,0,8,1,0,0,8,1,0,1,8,1
2002,1,27,3.0,8,1,5.6,8,1,0.9,8,1,0,1,8,1,0,0,8,1,0,1,8,1
2002,1,28,3.3,8,1,4.6,8,1,1.3,8,1,1.1,0,8,1,0,0,8,1,0,1,8,1
2002,1,29,0.7,8,1,2.6,8,1,-0.4,8,1,0.5,0,8,1,2,0,8,1,2,0,8,1
2002,1,30,1.3,8,1,3.3,8,1,0.3,8,1,0.8,0,8,1,8,0,8,1,8,0,8,1
2002,1,31,1.6,8,1,3.4,8,1,-0.6,8,1,1.9,0,8,1,5,0,8,1,10,0,8,1
2002,2,1,2.0,8,1,4.7,8,1,-0.5,8,1,3.9,0,8,1,3,0,8,1,10,0,8,1
2002,2,2,3.7,8,1,6.8,8,1,0.5,8,1,1.1,0,8,1,0,0,8,1,7,0,8,1
2002,2,3,3.5,8,1,7.1,8,1,-0.7,8,1,7.5,0,8,1,0,1,8,1,2,0,8,1
2002,2,4,1.5,8,1,6.5,8,1,-2.8,8,1,6.6,0,8,1,0,1,8,1,0,1,8,1
